crop_path,image_stem,damage_type,severity,confidence,reasoning,model
outputs/stage2_crops/crops/sindhu_v9__side_mirror--1-_jpg.rf.764b654c10eb617171c0fe2d1083b018/4_0.jpg,sindhu_v9__side_mirror--1-_jpg.rf.764b654c10eb617171c0fe2d1083b018,mirror_damage,mild,0.9,The damage appears to be superficial scratches with no visible cracks or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0191_JPEG.rf.2f61e44e71b97733e6e9be995bc3d833/0_0.jpg,sindhu_v9__0191_JPEG.rf.2f61e44e71b97733e6e9be995bc3d833,dent,mild,0.8,The visible damage appears to be a small dent with no significant paint damage or structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001850/0_1.jpg,cardd_yolo__001850,dent,mild,0.8,The visible dent appears to be small and the paint is intact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__minor_bonnet--24-_jpg.rf.e19a88d483005f02907819ae5d55580e/0_0.jpg,sindhu_v9__minor_bonnet--24-_jpg.rf.e19a88d483005f02907819ae5d55580e,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000023/0_2.jpg,cardd_yolo__000023,dent,mild,0.9,The visible damage appears to be a small dent with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003684/1_1.jpg,cardd_yolo__003684,scratch,mild,0.9,The visible damage appears to be a superficial scratch with no paint depth penetration and is less than 10 cm in length.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001632/1_9.jpg,cardd_yolo__001632,scratch,mild,0.8,The visible damage appears to be a superficial scratch without paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001537/3_0.jpg,cardd_yolo__001537,light_damage,moderate,0.8,"The tail light shows a crack and some deformation, indicating damage that is more than superficial but not severe.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__running-board_jpg.rf.c4b969da5fe40fec63991cecf2db0689/0_3.jpg,sindhu_v9__running-board_jpg.rf.c4b969da5fe40fec63991cecf2db0689,dent,mild,0.9,The visible dent appears to be small and does not show any paint damage or depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003392/3_0.jpg,cardd_yolo__003392,light_damage,moderate,0.8,"The damage includes a cracked light/lens and visible deformation, indicating a moderate level of impact without structural damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001978/3_0.jpg,cardd_yolo__001978,light_damage,moderate,0.8,"The headlight shows signs of cracking and damage, indicating it is not entirely broken off but has sustained significant impact.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_547_jpg.rf.2d709982bbd2ad65f5e0ed5bdaf893fb/0_1.jpg,sindhu_v9__image_547_jpg.rf.2d709982bbd2ad65f5e0ed5bdaf893fb,dent,moderate,0.8,"The visible damage includes dents that appear to be larger than 2 cm, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002640/0_0.jpg,cardd_yolo__002640,dent,moderate,0.8,The dent appears to be larger than 2 cm and there is visible paint damage exposing the underlying layer.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0752_JPEG.rf.70a041e276dbe87372d6964ec2c9d63c/4_0.jpg,sindhu_v9__0752_JPEG.rf.70a041e276dbe87372d6964ec2c9d63c,mirror_damage,mild,0.9,"The visible damage appears to be superficial with no cracked or broken parts, indicating minor scuffs or scratches.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002806/0_2.jpg,cardd_yolo__002806,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0061_JPEG.rf.f5d9c0b0086dd8fb0ba704d49f1bc292/2_0.jpg,sindhu_v9__0061_JPEG.rf.f5d9c0b0086dd8fb0ba704d49f1bc292,glass_damage,severe,0.9,"The damage shows significant glass loss and potential structural deformation, indicating a shattered windshield.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000930/1_1.jpg,cardd_yolo__000930,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002341/1_2.jpg,cardd_yolo__002341,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm in length with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000554/1_1.jpg,cardd_yolo__000554,scratch,mild,0.9,The damage consists of superficial scratches with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0387_JPEG.rf.8afae67426e3573711ff9e6e9f7cee12/0_0.jpg,sindhu_v9__0387_JPEG.rf.8afae67426e3573711ff9e6e9f7cee12,dent,mild,0.9,The visible dent appears to be small and does not show any paint damage or depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__front_bumper-sep23---71-_jpg.rf.2f781c1fa27ea42d5544de580b820a7b/0_0.jpg,sindhu_v9__front_bumper-sep23---71-_jpg.rf.2f781c1fa27ea42d5544de580b820a7b,dent,mild,0.8,"The visible damage appears to be a small dent with paint intact, suggesting it is less than 2 cm in diameter.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001131/1_5.jpg,cardd_yolo__001131,scratch,mild,0.9,The visible scratch appears to be superficial and less than 10 cm in length with no signs of paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002314/0_2.jpg,cardd_yolo__002314,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001386/3_0.jpg,cardd_yolo__001386,light_damage,moderate,0.8,"The damage includes a cracked light/lens and visible scratches, indicating a moderate level of impact without structural deformation.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__car_fender--40-_jpg.rf.17632b4762977e72a004da0e5a42b32a/0_0.jpg,sindhu_v9__car_fender--40-_jpg.rf.17632b4762977e72a004da0e5a42b32a,dent,moderate,0.8,"The dent appears to be larger than 2 cm and may have affected the paint, indicating moderate damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003457/1_2.jpg,cardd_yolo__003457,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm in length with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002422/0_3.jpg,cardd_yolo__002422,dent,mild,0.9,The visible damage consists of a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000303/0_0.jpg,cardd_yolo__000303,dent,mild,0.8,The damage appears to be a small dent with superficial scratches and no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_bumber--106-_jpg.rf.44831cdb3b807f225b35804860dcdf52/0_1.jpg,sindhu_v9__rear_bumber--106-_jpg.rf.44831cdb3b807f225b35804860dcdf52,dent,moderate,0.8,"The dent appears to be larger than 2 cm in diameter and shows some paint damage, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001493/0_3.jpg,cardd_yolo__001493,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001827/0_0.jpg,cardd_yolo__001827,dent,mild,0.8,The visible dent appears to be small and does not show any paint damage or significant deformation.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000570/0_2.jpg,cardd_yolo__000570,dent,mild,0.9,The visible damage appears to be a small dent with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003088/1_5.jpg,cardd_yolo__003088,scratch,moderate,0.8,"The damage includes deep scratches that appear to expose the primer or bare metal, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003480/1_0.jpg,cardd_yolo__003480,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm in length with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_145_jpg.rf.cfab88a5d274fc85fe332733fde35e44/0_1.jpg,sindhu_v9__image_145_jpg.rf.cfab88a5d274fc85fe332733fde35e44,dent,moderate,0.8,"The dent appears to be larger than 2 cm and may have affected the paint, indicating moderate damage.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_664_jpg.rf.a958a545b6e787e0c74d6209a72b8d60/0_0.jpg,sindhu_v9__image_664_jpg.rf.a958a545b6e787e0c74d6209a72b8d60,dent,mild,0.9,The visible damage consists of superficial scratches and minor scuffs without any significant dents or paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003202/0_1.jpg,cardd_yolo__003202,dent,mild,0.9,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002980/0_0.jpg,cardd_yolo__002980,dent,mild,0.9,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__front_bumper-sep23---71-_jpg.rf.2f781c1fa27ea42d5544de580b820a7b/0_1.jpg,sindhu_v9__front_bumper-sep23---71-_jpg.rf.2f781c1fa27ea42d5544de580b820a7b,dent,moderate,0.8,"The visible dent appears to be larger than 2 cm, indicating moderate damage severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000085/3_0.jpg,cardd_yolo__000085,light_damage,mild,0.9,The damage appears to be superficial with no cracked or broken parts visible in the headlight area.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__outer_door--26-_jpg.rf.f89140a6d68f8c03890ddd1444d7217a/0_1.jpg,sindhu_v9__outer_door--26-_jpg.rf.f89140a6d68f8c03890ddd1444d7217a,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001672/3_7.jpg,cardd_yolo__001672,light_damage,moderate,0.8,"The headlight shows signs of cracking, indicating damage that is more than superficial but not entirely broken off.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000461/0_3.jpg,cardd_yolo__000461,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001766/1_0.jpg,cardd_yolo__001766,scratch,moderate,0.8,"The visible scratches are deep enough to expose the primer, indicating a moderate level of damage.",gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__374_jpg.rf.fb32dc46337ee88cb0212c1680653686/0_0.jpg,damagelocation_v7__374_jpg.rf.fb32dc46337ee88cb0212c1680653686,dent,mild,0.8,The visible dent appears to be small and does not show any signs of paint damage or depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__340_jpg.rf.e71e3683c5e7b4dc455334c52bb04578/0_0.jpg,damagelocation_v7__340_jpg.rf.e71e3683c5e7b4dc455334c52bb04578,dent,moderate,0.8,"The dent appears to be larger than 2 cm, indicating a moderate level of damage without visible paint loss.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001419/0_2.jpg,cardd_yolo__001419,dent,moderate,0.8,"The dent appears to be larger than 2 cm and shows some paint damage, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_740_jpg.rf.4661b8af8a08fd87126217b65fd1440f/2_0.jpg,sindhu_v9__image_740_jpg.rf.4661b8af8a08fd87126217b65fd1440f,glass_damage,mild,0.8,The visible damage appears to be superficial scratches on the glass without any cracks or significant loss.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003894/1_0.jpg,cardd_yolo__003894,scratch,moderate,0.8,The damage includes deep scratches that appear to expose the primer or bare metal.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001869/1_4.jpg,cardd_yolo__001869,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm in length with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002337/0_2.jpg,cardd_yolo__002337,dent,mild,0.8,"The visible damage appears to be a small dent with paint intact, suggesting it is less than 2 cm in diameter.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001328/1_0.jpg,cardd_yolo__001328,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm in length with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002078/1_2.jpg,cardd_yolo__002078,scratch,mild,0.9,The visible scratches appear to be superficial and less than 10 cm in length with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003286/1_2.jpg,cardd_yolo__003286,scratch,mild,0.9,The visible scratch appears to be superficial and less than 10 cm in length with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000511/1_0.jpg,cardd_yolo__000511,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000878/0_3.jpg,cardd_yolo__000878,dent,mild,0.8,"The visible damage appears to be a small dent with paint intact, suggesting it is less than 2 cm in diameter.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003925/2_2.jpg,cardd_yolo__003925,glass_damage,severe,0.9,"The windshield appears to be significantly damaged, indicating a potential shatter or major glass loss.",gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__19_jpg.rf.ff5f676cc8ffc3f9dfd83a1f6c87c60d/0_1.jpg,damagelocation_v7__19_jpg.rf.ff5f676cc8ffc3f9dfd83a1f6c87c60d,dent,mild,0.8,The visible damage appears to be a small dent with no significant paint damage or structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001788/0_2.jpg,cardd_yolo__001788,dent,moderate,0.8,"The damage includes a dent that appears to be larger than 2 cm and visible scratches, indicating potential exposure of the underlying paint.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000528/0_1.jpg,cardd_yolo__000528,dent,mild,0.9,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000477/1_1.jpg,cardd_yolo__000477,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001173/1_0.jpg,cardd_yolo__001173,scratch,moderate,0.8,"The damage includes deep scratches that appear to expose the primer or bare metal, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001928/0_0.jpg,cardd_yolo__001928,dent,mild,0.9,The damage consists of a dent that appears to be less than 2 cm in diameter with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001132/0_3.jpg,cardd_yolo__001132,dent,mild,0.9,"The visible damage appears to be a small dent with paint intact, indicating it is less than 2 cm in diameter.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001446/3_1.jpg,cardd_yolo__001446,light_damage,moderate,0.8,"The headlight shows significant cloudiness and scratches, indicating potential damage to the lens, which is consistent with moderate severity.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__front_bumber--49-_jpg.rf.f62e630c97829687c8be6d8e872facd4/0_0.jpg,sindhu_v9__front_bumber--49-_jpg.rf.f62e630c97829687c8be6d8e872facd4,dent,moderate,0.8,"The dent appears to be larger than 2 cm and may involve some panel deformation, but there are no broken parts visible.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__headlight_bl--98-_jpg.rf.67e0b19e7755a7823fff53fdae20f1af/3_0.jpg,sindhu_v9__headlight_bl--98-_jpg.rf.67e0b19e7755a7823fff53fdae20f1af,light_damage,moderate,0.8,"The headlight appears cracked, indicating damage that is more than superficial but not entirely broken off.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002066/1_0.jpg,cardd_yolo__002066,scratch,mild,0.9,The visible scratch appears to be superficial and less than 10 cm in length with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000373/0_0.jpg,cardd_yolo__000373,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and is less than 2 cm in diameter.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_5_jpg.rf.29202d7f76c50f98e0041e147b427e0e/0_0.jpg,sindhu_v9__image_5_jpg.rf.29202d7f76c50f98e0041e147b427e0e,dent,mild,0.9,The visible damage appears to be a small dent with paint intact and no significant structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__18_jpg.rf.ce48ef676edb6080dca78bd48a2ec95b/0_0.jpg,damagelocation_v7__18_jpg.rf.ce48ef676edb6080dca78bd48a2ec95b,dent,moderate,0.8,The dent appears to be larger than 2 cm and shows signs of panel deformation without structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001132/0_7.jpg,cardd_yolo__001132,dent,mild,0.8,"The visible damage appears to be a small dent with paint intact, suggesting it is less than 2 cm in diameter.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000351/1_1.jpg,cardd_yolo__000351,scratch,moderate,0.8,"The damage includes deep scratches exposing the underlying metal, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__front_bumber--59-_jpg.rf.dbb3d01a97ca09ebd669ea5b54097cee/0_0.jpg,sindhu_v9__front_bumber--59-_jpg.rf.dbb3d01a97ca09ebd669ea5b54097cee,dent,moderate,0.8,"The dent appears to be larger than 2 cm but less than 10 cm, indicating a moderate level of damage without any visible paint loss.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear-Bumper_jpeg.rf.a85313a1a7f3a627376d2813a7633384/0_0.jpg,sindhu_v9__rear-Bumper_jpeg.rf.a85313a1a7f3a627376d2813a7633384,dent,mild,0.9,The damage consists of superficial scratches and minor scuffs with no visible paint depth penetration or significant denting.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001120/0_2.jpg,cardd_yolo__001120,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_60_jpg.rf.eb1d3a3cf9da2cca9020b40a24746275/0_1.jpg,sindhu_v9__image_60_jpg.rf.eb1d3a3cf9da2cca9020b40a24746275,dent,mild,0.9,"The visible dent appears to be small and the paint is intact, indicating minor damage.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_603_jpg.rf.fd0550f3efdf40637cfab5f887f2410f/0_1.jpg,sindhu_v9__image_603_jpg.rf.fd0550f3efdf40637cfab5f887f2410f,dent,mild,0.9,"The visible damage appears to be a small dent with paint intact, consistent with the mild severity definition.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003624/1_4.jpg,cardd_yolo__003624,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002955/1_0.jpg,cardd_yolo__002955,scratch,mild,0.9,The scratch is superficial and appears to be less than 10 cm with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002637/0_0.jpg,cardd_yolo__002637,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and is less than 2 cm in diameter.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000381/0_2.jpg,cardd_yolo__000381,dent,mild,0.9,The visible dent appears to be small and does not show any paint damage or significant deformation.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__front_bumper-sep23---33-_jpg.rf.c23e5230df0cc5797c37cfaa2eaf6b6d/0_0.jpg,sindhu_v9__front_bumper-sep23---33-_jpg.rf.c23e5230df0cc5797c37cfaa2eaf6b6d,dent,mild,0.9,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000991/0_1.jpg,cardd_yolo__000991,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000817/1_1.jpg,cardd_yolo__000817,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm in length with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001464/1_2.jpg,cardd_yolo__001464,scratch,mild,0.9,The visible damage appears to be a superficial scratch without paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__dent-in-bonnet-after_jpg.rf.4203b0775f8d90d03427656b9dfd7d3a/0_0.jpg,sindhu_v9__dent-in-bonnet-after_jpg.rf.4203b0775f8d90d03427656b9dfd7d3a,dent,mild,0.9,The dent appears to be small and less than 2 cm in diameter with the paint intact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000609/3_0.jpg,cardd_yolo__000609,light_damage,moderate,0.8,"The tail light shows signs of cracking and scuffing, indicating damage that exceeds superficial scratches but does not involve broken parts.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000385/0_0.jpg,cardd_yolo__000385,dent,mild,0.8,"The visible damage consists of superficial scratches and a small dent, both of which appear to be less than 2 cm in diameter with paint intact.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001995/1_3.jpg,cardd_yolo__001995,scratch,mild,0.9,The visible damage appears to be a superficial scratch with no paint depth penetration and is less than 10 cm in length.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_680_jpg.rf.5180a8d72ba9a08fecf06117e16025f0/0_2.jpg,sindhu_v9__image_680_jpg.rf.5180a8d72ba9a08fecf06117e16025f0,dent,moderate,0.8,"The dent appears to be larger than 2 cm and shows some paint damage, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003610/0_2.jpg,cardd_yolo__003610,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003864/0_1.jpg,cardd_yolo__003864,dent,mild,0.9,The damage consists of superficial scratches and minor scuffs without any visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000303/0_1.jpg,cardd_yolo__000303,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_bumper-sep23---10-_jpg.rf.c30ebe42f360f6acb584980ac756d88f/0_0.jpg,sindhu_v9__rear_bumper-sep23---10-_jpg.rf.c30ebe42f360f6acb584980ac756d88f,dent,mild,0.9,The visible dent appears to be small and does not show any paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002727/1_3.jpg,cardd_yolo__002727,scratch,mild,0.9,The visible damage appears to be a superficial scratch with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000240/1_0.jpg,cardd_yolo__000240,scratch,moderate,0.8,"The damage includes deep scratches exposing the underlying paint, indicating a severity level that exceeds mild but does not reach severe.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_764_jpg.rf.bcad3921c1a19f1af9a4a2ce5ee52deb/0_0.jpg,sindhu_v9__image_764_jpg.rf.bcad3921c1a19f1af9a4a2ce5ee52deb,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and is less than 2 cm in diameter.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002834/1_0.jpg,cardd_yolo__002834,scratch,moderate,0.8,"The scratches are deep enough to expose the primer, indicating a moderate level of damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001627/1_0.jpg,cardd_yolo__001627,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__medium_roof--19-_jpg.rf.85363d3d33e501d13010663e3e9f4bbf/0_0.jpg,sindhu_v9__medium_roof--19-_jpg.rf.85363d3d33e501d13010663e3e9f4bbf,dent,mild,0.9,The visible dent appears to be small and does not show any paint damage or depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002175/1_0.jpg,cardd_yolo__002175,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002032/3_1.jpg,cardd_yolo__002032,light_damage,mild,0.9,"The visible damage appears to be superficial with no cracked or broken parts, indicating minor scuffs or scratches.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000366/0_2.jpg,cardd_yolo__000366,dent,mild,0.9,The visible dent appears to be small and does not show any paint damage or depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003839/1_1.jpg,cardd_yolo__003839,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_154_jpg.rf.ee61b4974f9d8074af92d8c05f7418de/0_0.jpg,sindhu_v9__image_154_jpg.rf.ee61b4974f9d8074af92d8c05f7418de,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and is likely less than 2 cm in diameter.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__minor_roof--56-_jpg.rf.0d98d136c1a48e1d77aff89d75ffcd3d/0_1.jpg,sindhu_v9__minor_roof--56-_jpg.rf.0d98d136c1a48e1d77aff89d75ffcd3d,dent,mild,0.9,The visible dent appears to be small and does not show any paint damage or depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001786/0_1.jpg,cardd_yolo__001786,dent,mild,0.8,"The visible damage appears to be a small dent with paint intact, suggesting it is less than 2 cm in diameter.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002761/1_2.jpg,cardd_yolo__002761,scratch,mild,0.8,The damage consists of superficial scratches with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001342/0_1.jpg,cardd_yolo__001342,dent,moderate,0.8,"The dent appears to be larger than 2 cm in diameter and shows signs of paint damage, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002274/3_0.jpg,cardd_yolo__002274,light_damage,mild,0.9,"The damage appears to be superficial with no cracked or broken parts, indicating only minor scuffs or paint transfers.",gpt-4o-mini
outputs/stage2_crops_val/crops/sindhu_v9__scratch_bonnet--70-_jpg.rf.c7b8ce8163dc5438da998c3f3a31220f/2_0.jpg,sindhu_v9__scratch_bonnet--70-_jpg.rf.c7b8ce8163dc5438da998c3f3a31220f,glass_damage,severe,0.9,"The presence of multiple parking tickets on the windshield suggests significant issues, potentially indicating a shattered or severely damaged windshield.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002834/1_1.jpg,cardd_yolo__002834,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops_val/crops/cardd_yolo__002628/2_1.jpg,cardd_yolo__002628,glass_damage,mild,0.9,"The image shows a reflective surface with no visible cracks or significant damage, indicating only superficial scratches.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001836/0_0.jpg,cardd_yolo__001836,dent,mild,0.8,The visible dent appears to be small and does not show any paint damage or depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001462/1_0.jpg,cardd_yolo__001462,scratch,moderate,0.8,"The visible scratches appear to be deep, exposing the primer or bare metal, indicating a moderate level of damage.",gpt-4o-mini
