crop_path,image_stem,damage_type,severity,confidence,reasoning,model
outputs/stage2_crops/crops/cardd_yolo__000291/0_4.jpg,cardd_yolo__000291,dent,mild,0.8,The dent appears to be cosmetic with no visible structural damage.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001581/3_1.jpg,cardd_yolo__001581,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact on the vehicle.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002930/3_0.jpg,cardd_yolo__002930,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002996/3_0.jpg,cardd_yolo__002996,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact on the vehicle.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002123/1_3.jpg,cardd_yolo__002123,scratch,mild,0.9,The damage appears to be a scratch with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_701_jpg.rf.7608aeb7cfbf3cb477e41d3860054e82/0_0.jpg,sindhu_v9__image_701_jpg.rf.7608aeb7cfbf3cb477e41d3860054e82,dent,mild,0.9,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__car_fender--20-_jpg.rf.e487ff278f5ef68fb7fdc514f7f00ab4/3_3.jpg,sindhu_v9__car_fender--20-_jpg.rf.e487ff278f5ef68fb7fdc514f7f00ab4,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002243/3_0.jpg,cardd_yolo__002243,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact on the vehicle.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002735/3_0.jpg,cardd_yolo__002735,light_damage,mild,0.9,"The damage appears to be cosmetic with no structural impact, likely requiring a low-cost repair.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__back_light-1---21-_jpg.rf.b73439b7f32c9efc09653302b41772ef/3_0.jpg,sindhu_v9__back_light-1---21-_jpg.rf.b73439b7f32c9efc09653302b41772ef,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__body_pannel--54-_jpg.rf.2720e5bcd8a241ac4a4f4917425c6635/0_0.jpg,sindhu_v9__body_pannel--54-_jpg.rf.2720e5bcd8a241ac4a4f4917425c6635,dent,mild,0.9,The dent appears to be cosmetic with no visible structural damage.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002295/3_0.jpg,cardd_yolo__002295,light_damage,moderate,0.8,"The damage to the headlight appears significant but does not seem to affect the structural integrity of the vehicle, making it driveable.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003196/0_1.jpg,cardd_yolo__003196,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000798/1_0.jpg,cardd_yolo__000798,scratch,mild,0.9,The scratch appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001053/1_2.jpg,cardd_yolo__001053,scratch,mild,0.9,The scratch appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003130/3_0.jpg,cardd_yolo__003130,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000047/3_0.jpg,cardd_yolo__000047,light_damage,mild,0.9,The damage appears to be cosmetic with no structural impact on the vehicle.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001230/3_1.jpg,cardd_yolo__001230,light_damage,mild,0.9,The visible damage appears to be cosmetic with no signs of structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002901/3_2.jpg,cardd_yolo__002901,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_715_jpg.rf.a99ac41b5cf76443c0c0c89acc286688/0_0.jpg,sindhu_v9__image_715_jpg.rf.a99ac41b5cf76443c0c0c89acc286688,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001657/0_1.jpg,cardd_yolo__001657,dent,moderate,0.8,"The dent appears significant enough to suggest visible damage, but the vehicle is likely still driveable.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001666/0_0.jpg,cardd_yolo__001666,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000540/0_2.jpg,cardd_yolo__000540,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__ia_300000116_jpg.rf.de9f67c627b1ce5a9a6005bc79f5bb7e/0_0.jpg,sindhu_v9__ia_300000116_jpg.rf.de9f67c627b1ce5a9a6005bc79f5bb7e,dent,mild,0.8,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001893/3_0.jpg,cardd_yolo__001893,light_damage,moderate,0.8,"The visible damage suggests structural impact, but the car appears driveable and repair costs likely fall within the moderate range.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0783_JPEG.rf.c34d499ca9b818bfd92e965c3c85d9d8/3_0.jpg,sindhu_v9__0783_JPEG.rf.c34d499ca9b818bfd92e965c3c85d9d8,light_damage,mild,0.9,The damage appears to be cosmetic with no structural impact visible in the image.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003686/3_0.jpg,cardd_yolo__003686,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_639_jpg.rf.11f904e93b2b6c3c46614e51267419a9/0_3.jpg,sindhu_v9__image_639_jpg.rf.11f904e93b2b6c3c46614e51267419a9,dent,mild,0.9,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__374_jpg.rf.9adff250c7ec7c258e1924ea9ce91c24/0_0.jpg,damagelocation_v7__374_jpg.rf.9adff250c7ec7c258e1924ea9ce91c24,dent,mild,0.8,The dent appears to be cosmetic with no visible signs of structural damage.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000407/3_4.jpg,cardd_yolo__000407,light_damage,mild,0.8,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002517/3_1.jpg,cardd_yolo__002517,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000407/3_6.jpg,cardd_yolo__000407,light_damage,mild,0.8,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001883/1_1.jpg,cardd_yolo__001883,scratch,mild,0.9,The damage appears to be a superficial scratch with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__wine-red-damaged-car-dents-traffic-accident-to-its-right-e-wine-red-damaged-car-dents-111400482_jpg.rf.92ecf7e64f7edb95249f5c349e31b5fc/0_7.jpg,sindhu_v9__wine-red-damaged-car-dents-traffic-accident-to-its-right-e-wine-red-damaged-car-dents-111400482_jpg.rf.92ecf7e64f7edb95249f5c349e31b5fc,dent,mild,0.8,The damage appears to be a dent with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000126/1_4.jpg,cardd_yolo__000126,scratch,mild,0.9,The scratch appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/nivethetha_v1__WhatsApp-Image-2023-09-05-at-9-19-02-PM_jpeg.rf.457d227a30915f2ebd7efdde79a5cca0/3_0.jpg,nivethetha_v1__WhatsApp-Image-2023-09-05-at-9-19-02-PM_jpeg.rf.457d227a30915f2ebd7efdde79a5cca0,light_damage,moderate,0.8,"The damage to the headlight assembly is visible and likely affects functionality, but the vehicle remains driveable.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002451/0_2.jpg,cardd_yolo__002451,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001485/3_3.jpg,cardd_yolo__001485,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact on the vehicle.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_208_jpg.rf.e34ad7f4ba054c4dd402707f1d9750f6/0_0.jpg,sindhu_v9__image_208_jpg.rf.e34ad7f4ba054c4dd402707f1d9750f6,dent,mild,0.9,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_780_jpg.rf.0882224ae81bcd75bd1367c01d93602e/3_1.jpg,sindhu_v9__image_780_jpg.rf.0882224ae81bcd75bd1367c01d93602e,light_damage,severe,0.9,"The damage appears to be extensive, likely affecting structural components, indicating high repair costs.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0884_JPEG.rf.66ceb73370ae080a9081cac628c97b40/0_1.jpg,sindhu_v9__0884_JPEG.rf.66ceb73370ae080a9081cac628c97b40,dent,mild,0.8,The damage appears to be a dent with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002073/1_2.jpg,cardd_yolo__002073,scratch,mild,0.9,"The scratches appear to be cosmetic only, with no visible structural impact.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0126_JPEG.rf.200b0501428dfe23f95f7806ac7f5c56/0_0.jpg,sindhu_v9__0126_JPEG.rf.200b0501428dfe23f95f7806ac7f5c56,dent,moderate,0.8,"The dent appears significant enough to require repair, but the vehicle is likely still driveable.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002453/1_2.jpg,cardd_yolo__002453,scratch,mild,0.9,The scratches appear to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__Front-bumper-11_jpeg.rf.ee2a7a75481e8b0bd0ded635b4d57980/0_0.jpg,sindhu_v9__Front-bumper-11_jpeg.rf.ee2a7a75481e8b0bd0ded635b4d57980,dent,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_729_jpg.rf.9875a54b64b8342e23c9f27f2c8be15f/0_0.jpg,sindhu_v9__image_729_jpg.rf.9875a54b64b8342e23c9f27f2c8be15f,dent,moderate,0.8,"The dent is significant but does not appear to affect the vehicle's structural integrity, making it driveable with a repair cost likely within the moderate range.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000946/0_0.jpg,cardd_yolo__000946,dent,moderate,0.8,"The dent appears significant enough to suggest visible damage, but the vehicle is likely still driveable.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001526/3_1.jpg,cardd_yolo__001526,light_damage,mild,0.8,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0863_JPEG.rf.476c76faa721280193864e89a7fa2655/0_0.jpg,sindhu_v9__0863_JPEG.rf.476c76faa721280193864e89a7fa2655,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__back_light-1---18-_jpg.rf.6de420f82b44e7013a28fe2fc4c0a2c0/3_0.jpg,sindhu_v9__back_light-1---18-_jpg.rf.6de420f82b44e7013a28fe2fc4c0a2c0,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__72_jpg.rf.e5d89512488876357a98f5595a445e0a/1_1.jpg,damagelocation_v7__72_jpg.rf.e5d89512488876357a98f5595a445e0a,scratch,mild,0.9,The damage appears to be a scratch with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_248_jpg.rf.709b119530aa0a0c6d14560d0fa21852/3_1.jpg,sindhu_v9__image_248_jpg.rf.709b119530aa0a0c6d14560d0fa21852,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001499/3_0.jpg,cardd_yolo__001499,light_damage,mild,0.8,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_427_jpg.rf.b7bbbc0a0ca7133724ebcf1b7b49d507/0_2.jpg,sindhu_v9__image_427_jpg.rf.b7bbbc0a0ca7133724ebcf1b7b49d507,dent,mild,0.8,The visible dent appears to be cosmetic with no indication of structural damage.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0201_JPEG.rf.ac0cd7c40012a4a93ed875cc95fd5a80/3_0.jpg,sindhu_v9__0201_JPEG.rf.ac0cd7c40012a4a93ed875cc95fd5a80,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__moderate_bonnet--18-_jpg.rf.f04afa256761280c1216045f7b9d8703/0_0.jpg,sindhu_v9__moderate_bonnet--18-_jpg.rf.f04afa256761280c1216045f7b9d8703,dent,moderate,0.8,"The dent appears significant enough to suggest visible damage, but the vehicle is likely still driveable.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002819/1_1.jpg,cardd_yolo__002819,scratch,mild,0.9,"The damage appears to be a scratch, likely cosmetic with no structural impact.",gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__354_jpg.rf.8c88607c7c698bdebf392760643c8aef/0_1.jpg,damagelocation_v7__354_jpg.rf.8c88607c7c698bdebf392760643c8aef,dent,moderate,0.8,"The dent is visible and likely requires repair, but the car appears driveable.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__back_light-1---22-_jpg.rf.a115d0c8b6efb51fce625e657cbf4683/3_0.jpg,sindhu_v9__back_light-1---22-_jpg.rf.a115d0c8b6efb51fce625e657cbf4683,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001918/0_0.jpg,cardd_yolo__001918,dent,mild,0.9,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003176/3_0.jpg,cardd_yolo__003176,light_damage,moderate,0.85,The broken headlights indicate visible damage that affects functionality but does not appear to compromise the vehicle's structural integrity.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003922/1_1.jpg,cardd_yolo__003922,scratch,mild,0.9,The scratch appears to be cosmetic with no structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002604/1_0.jpg,cardd_yolo__002604,scratch,moderate,0.8,"The visible scratches indicate significant cosmetic damage, likely requiring repairs that fall within the moderate cost range.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002288/0_4.jpg,cardd_yolo__002288,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0167_JPEG.rf.a62b80b636d9edf40c0f65f275780ff7/3_2.jpg,sindhu_v9__0167_JPEG.rf.a62b80b636d9edf40c0f65f275780ff7,light_damage,mild,0.8,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002353/3_0.jpg,cardd_yolo__002353,light_damage,mild,0.9,The damage appears to be cosmetic with no structural impact on the vehicle.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002354/3_0.jpg,cardd_yolo__002354,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact on the vehicle.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003476/1_1.jpg,cardd_yolo__003476,scratch,mild,0.9,The damage appears to be primarily cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003175/3_2.jpg,cardd_yolo__003175,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__oct-6---3-_jpg.rf.bdd864c2812b9ddb88626e02485aaca4/0_0.jpg,sindhu_v9__oct-6---3-_jpg.rf.bdd864c2812b9ddb88626e02485aaca4,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000406/0_4.jpg,cardd_yolo__000406,dent,moderate,0.8,"The dent appears significant enough to require repair, but the vehicle is likely still driveable.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000393/0_1.jpg,cardd_yolo__000393,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__12_jpeg.rf.cf1881d368b9e7e95a2da79c1c9f6095/0_0.jpg,sindhu_v9__12_jpeg.rf.cf1881d368b9e7e95a2da79c1c9f6095,dent,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002428/0_0.jpg,cardd_yolo__002428,dent,mild,0.8,The dent appears to be cosmetic with no visible signs of structural damage.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000119/0_0.jpg,cardd_yolo__000119,dent,moderate,0.8,The dent appears significant enough to suggest visible damage but does not seem to affect the car's structural integrity.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001486/0_3.jpg,cardd_yolo__001486,dent,moderate,0.8,"The visible dent suggests significant cosmetic damage, likely requiring repairs that fall within the moderate cost range.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000982/0_0.jpg,cardd_yolo__000982,dent,moderate,0.8,"The dent is significant and likely requires repair, but the vehicle appears driveable.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__sign_light--25-_jpg.rf.5bf19c8ffbbaac830641de68681354a1/3_0.jpg,sindhu_v9__sign_light--25-_jpg.rf.5bf19c8ffbbaac830641de68681354a1,light_damage,mild,0.9,"The damage appears to be cosmetic, affecting only the light assembly without structural impact.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001952/0_1.jpg,cardd_yolo__001952,dent,mild,0.9,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000979/3_0.jpg,cardd_yolo__000979,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000900/1_1.jpg,cardd_yolo__000900,scratch,mild,0.9,The damage appears to be a scratch that is likely cosmetic with no structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003090/3_1.jpg,cardd_yolo__003090,light_damage,mild,0.9,The damage appears to be cosmetic with no structural impact on the vehicle.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003986/3_1.jpg,cardd_yolo__003986,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001916/3_0.jpg,cardd_yolo__001916,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003861/3_2.jpg,cardd_yolo__003861,light_damage,mild,0.9,"The damage appears to be cosmetic, affecting only the headlight cover without structural impact.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__headlight_bl_jpg.rf.2732d579bb2339af5c61c8e954b42537/3_1.jpg,sindhu_v9__headlight_bl_jpg.rf.2732d579bb2339af5c61c8e954b42537,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000351/3_2.jpg,cardd_yolo__000351,light_damage,mild,0.9,The damage appears to be cosmetic with no structural impact visible in the image.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__signlight-10---44-_jpg.rf.85b3bf6b7ab89150c5af25892a64f055/0_2.jpg,sindhu_v9__signlight-10---44-_jpg.rf.85b3bf6b7ab89150c5af25892a64f055,dent,moderate,0.8,"The visible dent suggests significant damage that may affect the vehicle's aesthetics and requires repair, but the car appears driveable.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__moderate_bonnet--33-_jpg.rf.d9ca9b648dc3b649aa810a9c3fdfbc61/0_0.jpg,sindhu_v9__moderate_bonnet--33-_jpg.rf.d9ca9b648dc3b649aa810a9c3fdfbc61,dent,moderate,0.8,"The dent is visible and likely affects the cosmetic appearance, but the vehicle appears driveable.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_24_jpg.rf.2b1956ef6d35a46336f9f0c55e5977b6/3_1.jpg,sindhu_v9__image_24_jpg.rf.2b1956ef6d35a46336f9f0c55e5977b6,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0289_jpeg.rf.10200ca6b55a22072160b02ab66d155d/0_2.jpg,sindhu_v9__0289_jpeg.rf.10200ca6b55a22072160b02ab66d155d,dent,moderate,0.8,The visible dent suggests significant damage that may affect functionality but the car appears driveable.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_604_jpg.rf.c109d74eda20a66958d917961cf1460f/0_1.jpg,sindhu_v9__image_604_jpg.rf.c109d74eda20a66958d917961cf1460f,dent,mild,0.8,The dent appears to be cosmetic with no visible signs of structural damage.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001050/0_0.jpg,cardd_yolo__001050,dent,mild,0.8,The dent appears to be cosmetic with no visible signs of structural damage.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003585/0_3.jpg,cardd_yolo__003585,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__scratch_bonnet--104-_jpg.rf.f25f62c200d21ecbfe762b7be6d78490/0_0.jpg,sindhu_v9__scratch_bonnet--104-_jpg.rf.f25f62c200d21ecbfe762b7be6d78490,dent,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001499/0_2.jpg,cardd_yolo__001499,dent,moderate,0.8,"The visible crack suggests potential structural damage, but the car appears driveable.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_746_jpg.rf.5276947e88c85aee335a5fbef1a4ae93/0_0.jpg,sindhu_v9__image_746_jpg.rf.5276947e88c85aee335a5fbef1a4ae93,dent,severe,0.9,"The significant dent suggests potential structural damage, likely requiring costly repairs.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_bumber--15-_jpg.rf.d799b89271e070e828e69dbfd4d32bb5/0_0.jpg,sindhu_v9__rear_bumber--15-_jpg.rf.d799b89271e070e828e69dbfd4d32bb5,dent,moderate,0.8,"The dent is visible and likely affects the cosmetic appearance, but the vehicle appears driveable.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001236/1_2.jpg,cardd_yolo__001236,scratch,mild,0.9,The damage appears to be a scratch with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001982/0_4.jpg,cardd_yolo__001982,dent,mild,0.8,The visible dent appears to be cosmetic with no signs of structural damage.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001345/3_1.jpg,cardd_yolo__001345,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001136/0_3.jpg,cardd_yolo__001136,dent,mild,0.8,The visible dent appears to be cosmetic with no indication of structural damage.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__major_bonnet--32-_jpg.rf.7979771656fa71950715f1db1c795d93/3_1.jpg,sindhu_v9__major_bonnet--32-_jpg.rf.7979771656fa71950715f1db1c795d93,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002891/1_2.jpg,cardd_yolo__002891,scratch,mild,0.9,The scratches appear to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__20_jpg.rf.eb8f9e51817a70600d79c47830a27d20/0_0.jpg,damagelocation_v7__20_jpg.rf.eb8f9e51817a70600d79c47830a27d20,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002893/1_1.jpg,cardd_yolo__002893,scratch,mild,0.9,"The scratches appear to be cosmetic only, with no signs of structural damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001888/3_0.jpg,cardd_yolo__001888,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_67_jpg.rf.e9c74bcbd91017249c4fd01c2bda9239/0_0.jpg,sindhu_v9__image_67_jpg.rf.e9c74bcbd91017249c4fd01c2bda9239,dent,moderate,0.8,The visible damage suggests a significant dent that may affect the vehicle's structure but is likely still drivable.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0206_JPEG.rf.2c25377e301ce338114e1be8a7f08777/3_1.jpg,sindhu_v9__0206_JPEG.rf.2c25377e301ce338114e1be8a7f08777,light_damage,mild,0.8,The damage appears to be cosmetic with no structural impact visible in the headlight area.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__back_light-2---19-_jpg.rf.db94d7efdd67df24063552ddd5cb49b0/3_0.jpg,sindhu_v9__back_light-2---19-_jpg.rf.db94d7efdd67df24063552ddd5cb49b0,light_damage,mild,0.9,"The damage appears to be cosmetic, affecting only the tail light assembly without structural impact.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__back_light-1---19-_jpg.rf.efaf7895128ea50d6e897d3856df7143/3_0.jpg,sindhu_v9__back_light-1---19-_jpg.rf.efaf7895128ea50d6e897d3856df7143,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001145/3_0.jpg,cardd_yolo__001145,light_damage,moderate,0.8,"The damage appears to be significant but does not seem to affect the structural integrity of the vehicle, making it driveable.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__signlight-10---1-_jpg.rf.53a4f7b59ccbae7902489b56ea1d28d9/0_0.jpg,sindhu_v9__signlight-10---1-_jpg.rf.53a4f7b59ccbae7902489b56ea1d28d9,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002463/3_2.jpg,cardd_yolo__002463,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001654/1_1.jpg,cardd_yolo__001654,scratch,mild,0.9,The scratch appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002311/1_0.jpg,cardd_yolo__002311,scratch,mild,0.9,The scratches appear to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000436/3_0.jpg,cardd_yolo__000436,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact on the vehicle.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001668/1_2.jpg,cardd_yolo__001668,scratch,mild,0.9,The damage appears to be a scratch with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000805/3_0.jpg,cardd_yolo__000805,light_damage,mild,0.9,The damage appears to be cosmetic with no structural impact on the vehicle.,gpt-4o-mini
