crop_path,image_stem,damage_type,severity,confidence,reasoning,model
outputs/stage2_crops/crops/cardd_yolo__002892/0_4.jpg,cardd_yolo__002892,dent,severe,0.9,"The visible crack indicates significant damage, suggesting a dent greater than 10 cm and potential structural deformation.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003456/1_4.jpg,cardd_yolo__003456,scratch,mild,0.9,The visible damage appears to be a superficial scratch with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003559/1_0.jpg,cardd_yolo__003559,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm in length with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__outer_door--30-_jpg.rf.290017e20530215cc7ab2e8bd654519f/0_0.jpg,sindhu_v9__outer_door--30-_jpg.rf.290017e20530215cc7ab2e8bd654519f,dent,mild,0.8,"The visible damage appears to be a small dent with paint intact, consistent with mild severity criteria.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001705/2_2.jpg,cardd_yolo__001705,glass_damage,mild,0.9,The visible damage appears to be superficial scratches on the glass without any cracks or significant loss.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001968/1_2.jpg,cardd_yolo__001968,scratch,mild,0.9,The visible damage appears to be superficial scratches without any paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002497/2_0.jpg,cardd_yolo__002497,glass_damage,moderate,0.8,The damage includes dents that appear to be larger than 2 cm in diameter with visible paint loss.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001351/1_4.jpg,cardd_yolo__001351,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__Someone-Hit-My-Parked-Car-What-Should-I-Do-Next_jpg.rf.083c6cc84f196c4eb87b836eddb9495d/0_2.jpg,sindhu_v9__Someone-Hit-My-Parked-Car-What-Should-I-Do-Next_jpg.rf.083c6cc84f196c4eb87b836eddb9495d,dent,mild,0.8,The visible dent appears to be small and does not show any paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002856/1_1.jpg,cardd_yolo__002856,scratch,moderate,0.8,The damage includes deep scratches that expose the primer and cover a significant area of the panel.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0696_JPEG.rf.769db011474ce4ff08def543f668fc57/2_2.jpg,sindhu_v9__0696_JPEG.rf.769db011474ce4ff08def543f668fc57,glass_damage,severe,0.9,"The visible damage includes a significant crack in the glass, indicating major glass loss.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002120/0_2.jpg,cardd_yolo__002120,dent,mild,0.9,The visible dent appears to be small and does not show any paint damage or depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001385/3_0.jpg,cardd_yolo__001385,light_damage,mild,0.9,"The damage consists of superficial scratches and minor scuffs on the tail light, with no cracked or broken parts visible.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002323/0_0.jpg,cardd_yolo__002323,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0636_JPEG.rf.324f9302c59f9c847e13527047743f45/0_0.jpg,sindhu_v9__0636_JPEG.rf.324f9302c59f9c847e13527047743f45,dent,mild,0.8,"The visible damage appears to be a small dent with paint intact, likely less than 2 cm in diameter.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001947/0_5.jpg,cardd_yolo__001947,dent,moderate,0.8,The visible crack suggests a significant level of damage that exceeds superficial scratches or small dents.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002394/0_1.jpg,cardd_yolo__002394,dent,mild,0.8,"The visible damage appears to be a small dent with paint intact, suggesting it is less than 2 cm in diameter.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_56_jpg.rf.4973602564d26a7fbddb9523182813f2/0_1.jpg,sindhu_v9__image_56_jpg.rf.4973602564d26a7fbddb9523182813f2,dent,moderate,0.8,The dent appears to be larger than 2 cm and there are visible scratches that may expose the paint beneath.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001895/0_1.jpg,cardd_yolo__001895,dent,mild,0.9,The damage consists of a dent that appears to be less than 2 cm in diameter with paint intact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002097/0_7.jpg,cardd_yolo__002097,dent,mild,0.9,"The image shows a smooth, undamaged surface with no visible dents or scratches.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002415/0_0.jpg,cardd_yolo__002415,dent,moderate,0.8,"The dent appears to be larger than 2 cm and may have caused some paint damage, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000965/1_3.jpg,cardd_yolo__000965,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002529/0_2.jpg,cardd_yolo__002529,dent,mild,0.8,The image shows a small dent with no visible paint damage or depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002192/1_2.jpg,cardd_yolo__002192,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm in length with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000614/0_0.jpg,cardd_yolo__000614,dent,moderate,0.8,"The dent appears to be larger than 2 cm and may have caused some paint damage, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001474/1_0.jpg,cardd_yolo__001474,scratch,moderate,0.8,"The damage includes deep scratches that appear to expose the primer, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002114/1_0.jpg,cardd_yolo__002114,scratch,moderate,0.8,"The damage includes deep scratches that appear to expose the primer, indicating a severity level between mild and moderate.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002411/0_1.jpg,cardd_yolo__002411,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0343_JPEG.rf.515fa1375540acde3f0eb86b896dfa85/2_0.jpg,sindhu_v9__0343_JPEG.rf.515fa1375540acde3f0eb86b896dfa85,glass_damage,mild,0.9,The visible damage appears to be superficial scratches on the glass without any cracks or significant loss.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003859/1_8.jpg,cardd_yolo__003859,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm in length with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002211/1_0.jpg,cardd_yolo__002211,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001367/0_2.jpg,cardd_yolo__001367,dent,mild,0.9,The visible damage appears to be superficial with no significant dents or paint damage evident.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002128/1_1.jpg,cardd_yolo__002128,scratch,mild,0.8,The visible damage appears to be a superficial scratch with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003620/1_3.jpg,cardd_yolo__003620,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm in length with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003948/0_1.jpg,cardd_yolo__003948,dent,moderate,0.8,The visible crack in the surface indicates a significant level of damage that exceeds minor dents and scratches.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__minor_roof--10-_jpg.rf.1747ac413863ec3cb703a0c35ecea2bd/0_1.jpg,sindhu_v9__minor_roof--10-_jpg.rf.1747ac413863ec3cb703a0c35ecea2bd,dent,mild,0.9,The visible damage consists of superficial scratches and minor paint transfer without any significant dents or structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003573/1_1.jpg,cardd_yolo__003573,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm in length with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002097/1_6.jpg,cardd_yolo__002097,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002157/2_1.jpg,cardd_yolo__002157,glass_damage,mild,0.9,The visible damage consists of superficial scratches on the glass without any cracks or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002609/0_1.jpg,cardd_yolo__002609,dent,mild,0.8,The visible damage appears to be superficial with no significant dents or paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_673_jpg.rf.c697c0c900922ed3bf795dc2630fce36/0_0.jpg,sindhu_v9__image_673_jpg.rf.c697c0c900922ed3bf795dc2630fce36,dent,mild,0.8,"The visible damage appears to be superficial rust on the roof, indicating no significant dents or paint damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002785/1_2.jpg,cardd_yolo__002785,scratch,mild,0.9,The visible damage appears to be a superficial scratch without paint depth penetration and is less than 10 cm in length.,gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__288_jpg.rf.54e70f874e40200341b2022130a29b39/0_1.jpg,damagelocation_v7__288_jpg.rf.54e70f874e40200341b2022130a29b39,dent,mild,0.8,The visible damage appears to be a small dent with no visible paint damage or significant deformation.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002661/0_1.jpg,cardd_yolo__002661,dent,mild,0.9,The visible damage appears to be superficial with no significant dents or scratches present.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001120/0_0.jpg,cardd_yolo__001120,dent,mild,0.9,The damage consists of a small dent with no visible paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__scratch_bonnet--112-_jpg.rf.5011e378172068cf6fdcefb3fa788d92/0_0.jpg,sindhu_v9__scratch_bonnet--112-_jpg.rf.5011e378172068cf6fdcefb3fa788d92,dent,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm in length with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000845/0_0.jpg,cardd_yolo__000845,dent,moderate,0.8,"The damage includes a visible crack and peeling paint, indicating a dent larger than 2 cm with potential exposure of the underlying material.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__back_light-1---27-_jpg.rf.0cc9f67903d733e398620c78f8e92203/0_0.jpg,sindhu_v9__back_light-1---27-_jpg.rf.0cc9f67903d733e398620c78f8e92203,dent,moderate,0.8,The visible dent appears to be larger than 2 cm and there are scratches that may expose the paint beneath.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000816/0_0.jpg,cardd_yolo__000816,dent,moderate,0.8,"The dent appears to be larger than 2 cm in diameter, indicating a moderate level of damage.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__sign_light--24-_jpg.rf.641222339dd06846d87c8f6ec17b93f5/3_0.jpg,sindhu_v9__sign_light--24-_jpg.rf.641222339dd06846d87c8f6ec17b93f5,light_damage,moderate,0.8,"The tail light is cracked and shows signs of damage, indicating a moderate level of impact without any missing parts.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003247/1_1.jpg,cardd_yolo__003247,scratch,moderate,0.8,"The damage includes deep scratches that appear to expose the primer, indicating a severity level above mild.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002564/1_0.jpg,cardd_yolo__002564,scratch,mild,0.9,The damage consists of superficial scratches with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__oct-5-1---27-_jpg.rf.3628d894d146b8afd353bf54fffeb36c/0_0.jpg,sindhu_v9__oct-5-1---27-_jpg.rf.3628d894d146b8afd353bf54fffeb36c,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001868/1_1.jpg,cardd_yolo__001868,scratch,mild,0.9,The damage consists of superficial scratches with no paint depth penetration and is less than 10 cm in length.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__outer_door--56-_jpg.rf.671dd865506034a46cea0473bd695224/0_1.jpg,sindhu_v9__outer_door--56-_jpg.rf.671dd865506034a46cea0473bd695224,dent,mild,0.9,"The damage consists of superficial scratches and a small dent, both of which are less than 2 cm in diameter with paint intact.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003660/1_0.jpg,cardd_yolo__003660,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000113/1_0.jpg,cardd_yolo__000113,scratch,moderate,0.8,"The damage includes deep scratches that appear to expose the underlying surface, indicating a severity level that exceeds mild but does not reach severe.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002527/0_3.jpg,cardd_yolo__002527,dent,mild,0.9,The visible damage is a small dent with no paint depth penetration and is less than 2 cm in diameter.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002806/0_0.jpg,cardd_yolo__002806,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003602/1_1.jpg,cardd_yolo__003602,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm in length with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000550/0_2.jpg,cardd_yolo__000550,dent,mild,0.9,The damage appears to be a small dent with no visible paint depth penetration and is less than 2 cm in diameter.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0590_JPEG.rf.dcdc707a44f88a6036c658b78be21903/0_1.jpg,sindhu_v9__0590_JPEG.rf.dcdc707a44f88a6036c658b78be21903,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0715_JPEG.rf.a1c22b436b98b7a3c5ccaa1867554d78/0_0.jpg,sindhu_v9__0715_JPEG.rf.a1c22b436b98b7a3c5ccaa1867554d78,dent,mild,0.8,The visible dent appears to be small and does not show any paint damage or significant deformation.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0524_JPEG.rf.9a3805b5a43e83187dc39691dc35b4d6/3_1.jpg,sindhu_v9__0524_JPEG.rf.9a3805b5a43e83187dc39691dc35b4d6,light_damage,mild,0.8,The damage appears to consist of superficial scratches and minor scuffs without any significant dents or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000382/0_4.jpg,cardd_yolo__000382,dent,mild,0.9,"The damage consists of superficial scratches and a small dent, both of which appear to be less than 10 cm and do not penetrate the paint.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002280/0_1.jpg,cardd_yolo__002280,dent,moderate,0.8,"The dent appears to be larger than 2 cm but less than 10 cm, indicating a moderate level of damage without paint depth penetration.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001770/3_1.jpg,cardd_yolo__001770,light_damage,mild,0.9,The damage appears to be superficial with no cracked or broken parts visible in the headlight area.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000997/0_0.jpg,cardd_yolo__000997,dent,mild,0.9,The visible damage consists of superficial scratches and paint transfers without any significant dents or paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__images--3-_jpg.rf.2f55d37e9729d090b92472891e4f402f/4_0.jpg,sindhu_v9__images--3-_jpg.rf.2f55d37e9729d090b92472891e4f402f,mirror_damage,mild,0.9,"The damage appears to be superficial with no visible cracks or broken parts, indicating minor scuffs or scratches.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002734/1_1.jpg,cardd_yolo__002734,scratch,moderate,0.8,"The damage includes deep scratches that appear to expose the primer, indicating a severity level above mild.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001923/0_0.jpg,cardd_yolo__001923,dent,mild,0.9,"The damage consists of a small dent with paint intact, indicating it is less than 2 cm in diameter.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_bumper-sep23---10-_jpg.rf.c30ebe42f360f6acb584980ac756d88f/0_2.jpg,sindhu_v9__rear_bumper-sep23---10-_jpg.rf.c30ebe42f360f6acb584980ac756d88f,dent,mild,0.9,The damage consists of superficial scratches and minor scuffs without any significant dents or paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0847_JPEG.rf.0bd7aaba21de4991107bdc0e8e97b3ea/0_0.jpg,sindhu_v9__0847_JPEG.rf.0bd7aaba21de4991107bdc0e8e97b3ea,dent,mild,0.9,The visible dent appears to be small and does not show any paint damage or depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002210/1_0.jpg,cardd_yolo__002210,scratch,moderate,0.8,"The visible scratches appear to penetrate the paint and expose the primer, indicating a depth greater than superficial damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003274/0_0.jpg,cardd_yolo__003274,dent,mild,0.8,The image shows a small dent with no visible paint damage or significant deformation.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000527/3_0.jpg,cardd_yolo__000527,light_damage,mild,0.9,"The damage appears to be superficial with no cracked or broken parts, indicating only minor scuffs or scratches.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0913_JPEG.rf.3a688cc6a4af62fd4ba309fea6250838/2_0.jpg,sindhu_v9__0913_JPEG.rf.3a688cc6a4af62fd4ba309fea6250838,glass_damage,mild,0.8,The damage consists of superficial scratches and minor scuffs without any cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000955/1_2.jpg,cardd_yolo__000955,scratch,mild,0.8,The visible damage consists of superficial scratches that appear to be less than 10 cm with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__headlight_b--15-_jpg.rf.fa228de2f4c66058a386483bda70841b/3_0.jpg,sindhu_v9__headlight_b--15-_jpg.rf.fa228de2f4c66058a386483bda70841b,light_damage,moderate,0.8,"The headlight appears cracked and partially detached, indicating damage that exceeds minor surface issues.",gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__72_jpg.rf.a2711b28f797208f910d5f7a7f2f5582/3_0.jpg,damagelocation_v7__72_jpg.rf.a2711b28f797208f910d5f7a7f2f5582,light_damage,moderate,0.8,"The image shows a cracked headlight lens, indicating damage that falls within the moderate category.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002400/0_0.jpg,cardd_yolo__002400,dent,moderate,0.8,"The dent appears to be larger than 2 cm and shows signs of paint damage, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__28_jpg.rf.a6aeb519fcf8254b27c426099fe8fef8/0_0.jpg,damagelocation_v7__28_jpg.rf.a6aeb519fcf8254b27c426099fe8fef8,dent,mild,0.8,The visible damage appears to be a small dent with no visible paint damage or significant deformation.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003916/1_1.jpg,cardd_yolo__003916,scratch,moderate,0.8,"The damage includes deep scratches that appear to expose the primer, indicating a severity level above mild.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000074/1_2.jpg,cardd_yolo__000074,scratch,mild,0.8,The visible damage appears to be superficial scratches without any paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003836/0_1.jpg,cardd_yolo__003836,dent,mild,0.9,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0071_JPEG.rf.804a42639706bc7cee0c7999563ca468/0_0.jpg,sindhu_v9__0071_JPEG.rf.804a42639706bc7cee0c7999563ca468,dent,moderate,0.8,"The dent appears to be larger than 2 cm, indicating moderate damage, and there may be some paint damage visible.",gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__96_jpg.rf.5be6ebe0c530cad8dee4552e7fbc04d2/0_0.jpg,damagelocation_v7__96_jpg.rf.5be6ebe0c530cad8dee4552e7fbc04d2,dent,mild,0.8,"The visible damage appears to be a small dent with paint intact, suggesting it is less than 2 cm in diameter.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_bumber--92-_jpg.rf.f9e7407b6125502d63687ca4c8a4ad78/0_0.jpg,sindhu_v9__rear_bumber--92-_jpg.rf.f9e7407b6125502d63687ca4c8a4ad78,dent,moderate,0.8,The dent is larger than 2 cm and shows significant deformation without structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002737/3_0.jpg,cardd_yolo__002737,light_damage,moderate,0.9,"The light is cracked, indicating damage that falls within the moderate category.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002471/0_2.jpg,cardd_yolo__002471,dent,mild,0.9,The visible damage appears to be a small dent with paint intact and no significant structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003456/1_6.jpg,cardd_yolo__003456,scratch,mild,0.9,The visible damage appears to be a superficial scratch without paint depth penetration and is less than 10 cm in length.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__front_bumber--46-_jpg.rf.ce5bbddd454135cd9d3b7df53fa59e71/0_0.jpg,sindhu_v9__front_bumber--46-_jpg.rf.ce5bbddd454135cd9d3b7df53fa59e71,dent,mild,0.9,The damage consists of a small dent and superficial scratches with no paint depth penetration and no broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001761/0_0.jpg,cardd_yolo__001761,dent,mild,0.9,The visible damage consists of a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002162/0_2.jpg,cardd_yolo__002162,dent,moderate,0.8,"The visible dent appears to be larger than 2 cm in diameter, indicating a moderate level of damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002886/1_3.jpg,cardd_yolo__002886,scratch,mild,0.8,The visible damage consists of superficial scratches that appear to be less than 10 cm with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_bumber--57-_jpg.rf.1dddc87d943455608d05dfbe3f5e9691/0_2.jpg,sindhu_v9__rear_bumber--57-_jpg.rf.1dddc87d943455608d05dfbe3f5e9691,dent,moderate,0.8,"The dent appears to be larger than 2 cm and may involve some deformation of the panel, but the paint seems intact.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002436/0_0.jpg,cardd_yolo__002436,dent,mild,0.8,The visible dent appears to be small and does not show any paint damage or depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000574/0_1.jpg,cardd_yolo__000574,dent,mild,0.9,The visible damage consists of superficial scratches and minor scuffs without any significant dents or paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__480_jpg.rf.bdd4864d87c9720f4847f62cafd5503e/0_0.jpg,damagelocation_v7__480_jpg.rf.bdd4864d87c9720f4847f62cafd5503e,dent,mild,0.8,The visible dent appears to be small and likely less than 2 cm in diameter with no visible paint damage.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_24_jpg.rf.2b1956ef6d35a46336f9f0c55e5977b6/0_0.jpg,sindhu_v9__image_24_jpg.rf.2b1956ef6d35a46336f9f0c55e5977b6,dent,moderate,0.8,"The damage includes a dent that appears to be larger than 2 cm, with visible deformation and potential paint damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000042/0_2.jpg,cardd_yolo__000042,dent,mild,0.8,The visible dent appears to be small and does not show any paint damage or significant deformation.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003410/0_6.jpg,cardd_yolo__003410,dent,mild,0.9,The damage appears to be a small dent with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__447_jpg.rf.50c4b653c29ab3da69dcd3caf8374206/0_0.jpg,damagelocation_v7__447_jpg.rf.50c4b653c29ab3da69dcd3caf8374206,dent,mild,0.9,The visible damage appears to be a small dent with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002670/1_0.jpg,cardd_yolo__002670,scratch,moderate,0.8,"The scratches are deep enough to expose the primer, indicating a moderate level of damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001341/2_1.jpg,cardd_yolo__001341,glass_damage,mild,0.8,"The image shows a darkened area with no visible cracks or broken parts, indicating superficial damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003146/1_0.jpg,cardd_yolo__003146,scratch,moderate,0.8,"The visible scratches appear to be deep, exposing the primer, indicating a moderate level of damage.",gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__374_jpg.rf.e21c7bc6ec585364e4fdf1ebc50c25b2/0_0.jpg,damagelocation_v7__374_jpg.rf.e21c7bc6ec585364e4fdf1ebc50c25b2,dent,mild,0.8,The visible dent appears to be small and does not show any signs of paint damage or structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000913/1_0.jpg,cardd_yolo__000913,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__car_fender--72-_jpg.rf.d016f2a1c8e5bb7183a08c82653de723/0_2.jpg,sindhu_v9__car_fender--72-_jpg.rf.d016f2a1c8e5bb7183a08c82653de723,dent,mild,0.9,"The visible damage appears to be a small dent with paint intact, suggesting it is less than 2 cm in diameter.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0693_JPEG.rf.c7816df7a7abb428e19dde082594399a/0_0.jpg,sindhu_v9__0693_JPEG.rf.c7816df7a7abb428e19dde082594399a,dent,mild,0.8,"The visible damage appears to be a small dent with paint intact, suggesting it is less than 2 cm in diameter.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002096/1_1.jpg,cardd_yolo__002096,scratch,mild,0.9,The damage consists of a superficial scratch that appears to be less than 10 cm with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002645/0_0.jpg,cardd_yolo__002645,dent,moderate,0.8,"The dent appears to be larger than 2 cm and there is visible paint damage, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002596/1_2.jpg,cardd_yolo__002596,scratch,moderate,0.8,"The damage includes a deep scratch that appears to expose the primer or bare metal, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001549/0_0.jpg,cardd_yolo__001549,dent,mild,0.9,The image shows a small dent with no visible paint damage or depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001871/1_1.jpg,cardd_yolo__001871,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm in length with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000105/1_3.jpg,cardd_yolo__000105,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm in length with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002356/0_3.jpg,cardd_yolo__002356,dent,mild,0.9,The visible dent appears to be small and does not show any paint damage or depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003944/0_1.jpg,cardd_yolo__003944,dent,mild,0.9,"The visible damage appears to be small dents with paint intact, indicating a mild severity level.",gpt-4o-mini
