crop_path,image_stem,damage_type,severity,confidence,reasoning,model
outputs/stage2_crops/crops/sindhu_v9__rear_winscreen--46-_jpg.rf.62e65c4a87df7c20d7a4f98ff0f263ca/2_0.jpg,sindhu_v9__rear_winscreen--46-_jpg.rf.62e65c4a87df7c20d7a4f98ff0f263ca,glass_damage,severe,0.9,"The extensive damage to the rear windshield suggests potential structural impact, indicating high repair costs.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000809/1_0.jpg,cardd_yolo__000809,scratch,moderate,0.8,"The damage appears to be more than cosmetic, indicating visible damage that may require a repair cost within the moderate range.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000888/2_0.jpg,cardd_yolo__000888,glass_damage,severe,0.9,"The multiple cracks and significant damage to the windshield indicate potential structural issues, likely requiring extensive repair.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000311/2_0.jpg,cardd_yolo__000311,glass_damage,moderate,0.85,"The glass damage is extensive but does not appear to affect the structural integrity of the vehicle, making it driveable.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0515_JPEG.rf.8f5d335fbdd54186c7a50d6257a680af/0_0.jpg,sindhu_v9__0515_JPEG.rf.8f5d335fbdd54186c7a50d6257a680af,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001910/1_1.jpg,cardd_yolo__001910,scratch,mild,0.9,The scratch appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003819/2_1.jpg,cardd_yolo__003819,glass_damage,mild,0.9,"The image shows no visible damage to the glass, indicating it is likely cosmetic with no structural impact.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003223/0_1.jpg,cardd_yolo__003223,dent,mild,0.8,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__doorouter-sep28---23-_jpg.rf.f5942bcc868c7056780fe5460be307a6/0_2.jpg,sindhu_v9__doorouter-sep28---23-_jpg.rf.f5942bcc868c7056780fe5460be307a6,dent,moderate,0.8,"The visible dent suggests significant damage that may require more than cosmetic repairs, but the vehicle appears driveable.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000206/2_0.jpg,cardd_yolo__000206,glass_damage,moderate,0.85,The extensive cracks in the windshield indicate visible damage that may affect visibility but the car is likely still driveable.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__side_mirror--67-_jpg.rf.78e76ec2639eeaf7f2cd24e86df567c1/4_1.jpg,sindhu_v9__side_mirror--67-_jpg.rf.78e76ec2639eeaf7f2cd24e86df567c1,mirror_damage,mild,0.9,The damage appears to be cosmetic with no structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003906/2_0.jpg,cardd_yolo__003906,glass_damage,moderate,0.85,The windshield has significant visible damage but the car is likely still driveable.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003402/0_2.jpg,cardd_yolo__003402,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003498/1_2.jpg,cardd_yolo__003498,scratch,moderate,0.8,"The scratch appears significant enough to require repair, but the vehicle remains driveable.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0260_JPEG.rf.64cd605b710eb1ca8a40a6ac1a92e3a4/0_1.jpg,sindhu_v9__0260_JPEG.rf.64cd605b710eb1ca8a40a6ac1a92e3a4,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000310/2_0.jpg,cardd_yolo__000310,glass_damage,moderate,0.85,The extensive cracking indicates visible damage that may affect visibility but the car remains driveable.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002434/1_0.jpg,cardd_yolo__002434,scratch,mild,0.9,The scratch appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops_val/crops/sindhu_v9__side_mirror--46-_jpg.rf.4b38773cc2b8c8c7534c43926df6e1c0/4_0.jpg,sindhu_v9__side_mirror--46-_jpg.rf.4b38773cc2b8c8c7534c43926df6e1c0,mirror_damage,moderate,0.8,"The mirror is visibly damaged and may affect functionality, but the car is still driveable.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__9_jpeg.rf.febc4eef67a3ceb851a18791a7165b89/4_0.jpg,sindhu_v9__9_jpeg.rf.febc4eef67a3ceb851a18791a7165b89,mirror_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact on the mirror.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000042/2_0.jpg,cardd_yolo__000042,glass_damage,severe,0.9,"The extensive damage to the windshield suggests potential structural or functional issues, indicating a high repair cost.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0529_JPEG.rf.2ef6ea96db3b2e0e8cd7753afdabc9e3/2_0.jpg,sindhu_v9__0529_JPEG.rf.2ef6ea96db3b2e0e8cd7753afdabc9e3,glass_damage,mild,0.8,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003984/2_0.jpg,cardd_yolo__003984,glass_damage,moderate,0.85,"The broken window indicates visible damage, but the car remains driveable and the repair cost is likely within the moderate range.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003304/2_0.jpg,cardd_yolo__003304,glass_damage,severe,0.9,"The extensive cracking on the windshield suggests significant structural damage, likely affecting the vehicle's safety and requiring costly repairs.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000008/0_5.jpg,cardd_yolo__000008,dent,mild,0.8,The visible dent appears to be cosmetic with no signs of structural damage.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_759_jpg.rf.ff08c8a7dd1234b1ec571de93f03e9ac/2_0.jpg,sindhu_v9__image_759_jpg.rf.ff08c8a7dd1234b1ec571de93f03e9ac,glass_damage,severe,0.9,The extensive damage to the vehicle's interior and glass suggests significant structural or functional issues.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001879/1_0.jpg,cardd_yolo__001879,scratch,mild,0.9,The scratch appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__car_fender--27-_jpg.rf.a9a6834e238d6746ee352ed3b8e6f001/0_0.jpg,sindhu_v9__car_fender--27-_jpg.rf.a9a6834e238d6746ee352ed3b8e6f001,dent,mild,0.8,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001371/1_2.jpg,cardd_yolo__001371,scratch,mild,0.9,The scratches appear to be cosmetic with no visible structural damage.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000550/0_3.jpg,cardd_yolo__000550,dent,mild,0.9,The damage appears to be a cosmetic dent with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002306/1_3.jpg,cardd_yolo__002306,scratch,mild,0.9,The scratches appear to be cosmetic with no visible structural damage.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0090_JPEG.rf.2f222d68948b1a2a9cd918e3d09932fe/2_0.jpg,sindhu_v9__0090_JPEG.rf.2f222d68948b1a2a9cd918e3d09932fe,glass_damage,severe,0.9,"The extensive damage to the windshield suggests structural or functional issues that likely exceed Rs.60,000 in repair costs.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0413_JPEG.rf.21a6a346b23fc6ffef731548f2c290c3/0_1.jpg,sindhu_v9__0413_JPEG.rf.21a6a346b23fc6ffef731548f2c290c3,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000439/1_3.jpg,cardd_yolo__000439,scratch,mild,0.9,The scratch appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001676/0_3.jpg,cardd_yolo__001676,dent,mild,0.8,The dent appears to be cosmetic with no visible signs of structural damage.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001382/2_0.jpg,cardd_yolo__001382,glass_damage,moderate,0.85,"The damage is visible and affects the windshield, but the vehicle is still driveable.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_123_jpg.rf.9ae7f68d9f1400372c4a828524dd2843/2_0.jpg,sindhu_v9__image_123_jpg.rf.9ae7f68d9f1400372c4a828524dd2843,glass_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact on the glass.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000565/2_0.jpg,cardd_yolo__000565,glass_damage,severe,0.9,"The extensive cracking of the windshield suggests significant structural damage, likely requiring a costly replacement.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002147/1_1.jpg,cardd_yolo__002147,scratch,mild,0.9,The damage appears to be a cosmetic scratch with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000252/2_0.jpg,cardd_yolo__000252,glass_damage,moderate,0.85,"The glass damage is significant but does not appear to affect the structural integrity of the vehicle, making it driveable.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001485/1_2.jpg,cardd_yolo__001485,scratch,mild,0.9,The scratch appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_58_jpg.rf.0931e9fdbe5c1bc884ae9dfa240b7d76/0_0.jpg,sindhu_v9__image_58_jpg.rf.0931e9fdbe5c1bc884ae9dfa240b7d76,dent,moderate,0.8,"The dents are numerous and visible, indicating potential repair costs that likely fall within the moderate range.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_583_jpg.rf.4a1c5c6df9bbf6e31f774ffdb12c6fdf/2_0.jpg,sindhu_v9__image_583_jpg.rf.4a1c5c6df9bbf6e31f774ffdb12c6fdf,glass_damage,moderate,0.8,"The visible damage to the windshield suggests it may require significant repair, but the vehicle appears driveable.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001995/1_5.jpg,cardd_yolo__001995,scratch,mild,0.9,The damage appears to be a cosmetic scratch with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002099/1_2.jpg,cardd_yolo__002099,scratch,mild,0.9,"The damage appears to be cosmetic with no structural impact, likely requiring a low-cost repair.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001004/1_1.jpg,cardd_yolo__001004,scratch,moderate,0.8,"The scratches are extensive and visible, indicating a moderate level of damage that may require significant repair costs but does not appear to affect the vehicle's structural integrity.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__back_light-1---74-_jpg.rf.9738a0c978e60b2ca09d173ff1974e36/3_0.jpg,sindhu_v9__back_light-1---74-_jpg.rf.9738a0c978e60b2ca09d173ff1974e36,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_737_jpg.rf.fef0d7511329a238bc41f630040e6203/3_0.jpg,sindhu_v9__image_737_jpg.rf.fef0d7511329a238bc41f630040e6203,light_damage,moderate,0.8,The damage to the headlight and surrounding area suggests visible damage that may affect functionality but the vehicle is likely still driveable.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001642/0_1.jpg,cardd_yolo__001642,dent,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003940/2_0.jpg,cardd_yolo__003940,glass_damage,moderate,0.85,"The damage to the glass is significant but does not appear to affect the structural integrity of the vehicle, making it driveable.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000266/2_0.jpg,cardd_yolo__000266,glass_damage,moderate,0.85,"The broken glass indicates visible damage, but the vehicle appears driveable.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003792/2_0.jpg,cardd_yolo__003792,glass_damage,severe,0.9,The extensive shattering of the windshield indicates significant damage that likely affects structural integrity and safety.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001982/1_1.jpg,cardd_yolo__001982,scratch,mild,0.9,The damage appears to be a scratch with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_winscreen--44-_jpg.rf.6936e71d7427c52828fe7bb3789abfee/2_0.jpg,sindhu_v9__rear_winscreen--44-_jpg.rf.6936e71d7427c52828fe7bb3789abfee,glass_damage,severe,0.9,The extensive damage to the rear window suggests potential structural issues and high repair costs.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003111/2_0.jpg,cardd_yolo__003111,glass_damage,severe,0.9,"The extensive damage to the glass indicates potential structural or functional issues, likely requiring significant repair costs.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003230/0_1.jpg,cardd_yolo__003230,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__side_mirror--91-_jpg.rf.dfe30477aa0419dd2bbd990344588d60/4_0.jpg,sindhu_v9__side_mirror--91-_jpg.rf.dfe30477aa0419dd2bbd990344588d60,mirror_damage,moderate,0.8,The mirror shows visible damage that may affect functionality but the vehicle is still driveable.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000198/2_0.jpg,cardd_yolo__000198,glass_damage,moderate,0.85,"The broken window indicates visible damage that affects the vehicle's security and comfort, but the car remains driveable.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0253_JPEG.rf.10aba3a5de07d109ba9a29ea21c2fbc7/0_2.jpg,sindhu_v9__0253_JPEG.rf.10aba3a5de07d109ba9a29ea21c2fbc7,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__medium_roof--28-_jpg.rf.15260b0f6c0371404a89eb9b1ccf0e0f/2_0.jpg,sindhu_v9__medium_roof--28-_jpg.rf.15260b0f6c0371404a89eb9b1ccf0e0f,glass_damage,severe,0.9,"The extensive damage to the windshield suggests structural or functional issues that would likely exceed Rs.60,000 in repair costs.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001309/1_2.jpg,cardd_yolo__001309,scratch,mild,0.9,The scratches appear to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002446/2_1.jpg,cardd_yolo__002446,glass_damage,severe,0.9,"The extensive damage to the glass suggests potential structural impact, indicating high repair costs.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0572_JPEG.rf.d82b4d4f8f3e3f61bfe29be3441cda31/0_0.jpg,sindhu_v9__0572_JPEG.rf.d82b4d4f8f3e3f61bfe29be3441cda31,dent,moderate,0.8,"The dent is visible and likely requires repair, but the car remains driveable.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003797/2_0.jpg,cardd_yolo__003797,glass_damage,moderate,0.85,The extensive cracks in the windshield indicate visible damage that may affect visibility but the vehicle is likely still drivable.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000352/1_0.jpg,cardd_yolo__000352,scratch,mild,0.9,The damage appears to be a superficial scratch with no structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0762_JPEG.rf.e52f86423b1a9bece992efac45f2a06c/4_0.jpg,sindhu_v9__0762_JPEG.rf.e52f86423b1a9bece992efac45f2a06c,mirror_damage,moderate,0.8,The mirror shows visible damage that likely affects functionality but the vehicle remains driveable.,gpt-4o-mini
outputs/stage2_crops_val/crops/cardd_yolo__000041/2_0.jpg,cardd_yolo__000041,glass_damage,moderate,0.85,"The visible damage to the windshield indicates significant impact, likely requiring repair but not affecting the vehicle's drivability.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001963/0_0.jpg,cardd_yolo__001963,dent,mild,0.9,The dent appears to be cosmetic with no visible structural damage.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_526_jpg.rf.32684332248074df64eb28b3b4a43e79/2_0.jpg,sindhu_v9__image_526_jpg.rf.32684332248074df64eb28b3b4a43e79,glass_damage,moderate,0.85,The visible damage to the windshield suggests it is compromised but the vehicle is still driveable.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0708_JPEG.rf.fa3620e8e6a2d19cd839e9e8a945bc5c/0_0.jpg,sindhu_v9__0708_JPEG.rf.fa3620e8e6a2d19cd839e9e8a945bc5c,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__car_dent-31----2021-08-31T190436-021_jpg.rf.d7ed22a84172f3db3fced6d00cc007ce/0_0.jpg,sindhu_v9__car_dent-31----2021-08-31T190436-021_jpg.rf.d7ed22a84172f3db3fced6d00cc007ce,dent,mild,0.9,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0009_JPEG.rf.0485136d086994b6723cc0f69a888fff/2_0.jpg,sindhu_v9__0009_JPEG.rf.0485136d086994b6723cc0f69a888fff,glass_damage,moderate,0.85,The broken glass indicates visible damage that affects the vehicle's integrity but does not appear to impact its drivability.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001187/2_0.jpg,cardd_yolo__001187,glass_damage,moderate,0.85,"The broken window indicates visible damage, but the car appears driveable with repairs likely falling within the moderate range.",gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__117_jpg.rf.5ffa8730b84849010f846d69a25cf9ad/0_0.jpg,damagelocation_v7__117_jpg.rf.5ffa8730b84849010f846d69a25cf9ad,dent,mild,0.9,The dent appears to be cosmetic with no visible structural damage.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002827/1_1.jpg,cardd_yolo__002827,scratch,mild,0.9,The scratch appears to be cosmetic with no structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003957/2_0.jpg,cardd_yolo__003957,glass_damage,severe,0.9,The extensive shattering of the windshield indicates significant damage that likely affects structural integrity and requires costly repairs.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002589/3_0.jpg,cardd_yolo__002589,light_damage,moderate,0.8,"The damage to the headlight is visible and may affect functionality, but the car is still driveable.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__car_fender--58-_jpg.rf.225dd0d93b6001647fbbf41a8702da19/0_0.jpg,sindhu_v9__car_fender--58-_jpg.rf.225dd0d93b6001647fbbf41a8702da19,dent,moderate,0.8,"The visible dent suggests significant damage that may affect the vehicle's appearance and functionality, but it appears driveable.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000402/2_2.jpg,cardd_yolo__000402,glass_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_winscreen--118-_jpg.rf.ebf1afe3fc9c3b2dbe15ab707330e974/2_0.jpg,sindhu_v9__rear_winscreen--118-_jpg.rf.ebf1afe3fc9c3b2dbe15ab707330e974,glass_damage,severe,0.9,"The extensive damage to the windshield suggests potential structural or functional issues, likely requiring costly repairs.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002353/1_5.jpg,cardd_yolo__002353,scratch,mild,0.9,The damage appears to be a cosmetic scratch with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_39_jpg.rf.422029393e827dd625f9807b65d811fd/3_2.jpg,sindhu_v9__image_39_jpg.rf.422029393e827dd625f9807b65d811fd,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003246/1_5.jpg,cardd_yolo__003246,scratch,mild,0.9,The damage appears to be a superficial scratch with no signs of structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003726/0_1.jpg,cardd_yolo__003726,dent,mild,0.9,The damage appears to be a cosmetic dent with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_winscreen--59-_jpg.rf.c000169b77e09b3616c92612fe6e3317/2_0.jpg,sindhu_v9__rear_winscreen--59-_jpg.rf.c000169b77e09b3616c92612fe6e3317,glass_damage,severe,0.9,The large hole in the windshield indicates significant damage that likely affects structural integrity and safety.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000535/1_0.jpg,cardd_yolo__000535,scratch,mild,0.9,The damage appears to be a surface scratch with no structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003065/2_0.jpg,cardd_yolo__003065,glass_damage,moderate,0.85,The visible cracks indicate significant damage that may affect visibility but the vehicle is still driveable.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002955/0_3.jpg,cardd_yolo__002955,dent,mild,0.8,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000164/3_0.jpg,cardd_yolo__000164,light_damage,mild,0.9,The damage appears to be cosmetic with no visible structural impact on the vehicle.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__red-car-was-hit-broken-headlamp-wrinkled-bonnet-red-car-was-hit-broken-headlamp-wrinkled-bonnet-204759569_jpg.rf.25eca94eebdd331efa38c49cb74126bd/2_3.jpg,sindhu_v9__red-car-was-hit-broken-headlamp-wrinkled-bonnet-red-car-was-hit-broken-headlamp-wrinkled-bonnet-204759569_jpg.rf.25eca94eebdd331efa38c49cb74126bd,glass_damage,severe,0.9,"The extensive damage to the windshield suggests potential structural or functional issues, indicating high repair costs.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001379/1_5.jpg,cardd_yolo__001379,scratch,mild,0.9,The damage appears to be a superficial scratch with no structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003827/0_3.jpg,cardd_yolo__003827,dent,mild,0.9,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003021/0_2.jpg,cardd_yolo__003021,dent,mild,0.8,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002829/1_0.jpg,cardd_yolo__002829,scratch,mild,0.9,The damage appears to be a cosmetic scratch with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003023/0_2.jpg,cardd_yolo__003023,dent,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003516/1_1.jpg,cardd_yolo__003516,scratch,mild,0.9,The damage appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003923/2_0.jpg,cardd_yolo__003923,glass_damage,moderate,0.85,The broken glass indicates visible damage that affects the vehicle's integrity but does not appear to impact its drivability.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__car_fender--38-_jpg.rf.f04561a6ff9f2ffbffcd8015d61ae553/0_1.jpg,sindhu_v9__car_fender--38-_jpg.rf.f04561a6ff9f2ffbffcd8015d61ae553,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_527_jpg.rf.1e2383a3fe35dcca10cb5284989ec898/2_2.jpg,sindhu_v9__image_527_jpg.rf.1e2383a3fe35dcca10cb5284989ec898,glass_damage,severe,0.9,"The damage to the windshield appears significant, likely affecting structural integrity and requiring costly repairs.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003152/2_0.jpg,cardd_yolo__003152,glass_damage,severe,0.9,The large hole in the glass indicates significant damage that likely affects structural integrity and requires costly repairs.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_542_jpg.rf.0f218e0f7cca478f6f4e2fdcdb7920af/0_0.jpg,sindhu_v9__image_542_jpg.rf.0f218e0f7cca478f6f4e2fdcdb7920af,dent,moderate,0.8,"The dent appears significant enough to suggest visible damage, but the car is likely still driveable.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_bumper-sep23---76-_jpg.rf.40f363eb13a6f506ef663a60a26aa848/0_0.jpg,sindhu_v9__rear_bumper-sep23---76-_jpg.rf.40f363eb13a6f506ef663a60a26aa848,dent,moderate,0.8,"The dent is visible and likely requires repair, but the car appears driveable.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002526/1_0.jpg,cardd_yolo__002526,scratch,mild,0.9,The scratch appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000335/2_0.jpg,cardd_yolo__000335,glass_damage,moderate,0.85,"The visible damage to the windshield suggests it is more than cosmetic, likely affecting visibility but the car remains driveable.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_293_jpg.rf.01408e9c8cd71152c028c595d16944c1/0_0.jpg,sindhu_v9__image_293_jpg.rf.01408e9c8cd71152c028c595d16944c1,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0091_JPEG.rf.2acd87a94846e3e1470c1ff0d1bfc391/0_0.jpg,sindhu_v9__0091_JPEG.rf.2acd87a94846e3e1470c1ff0d1bfc391,dent,mild,0.8,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__outer_door--25-_jpg.rf.be5df5ce334f9800fcb2ffd5b67fd7c0/0_0.jpg,sindhu_v9__outer_door--25-_jpg.rf.be5df5ce334f9800fcb2ffd5b67fd7c0,dent,mild,0.9,The dent appears to be cosmetic with no visible structural damage.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001738/0_2.jpg,cardd_yolo__001738,dent,mild,0.9,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002646/0_1.jpg,cardd_yolo__002646,dent,mild,0.9,The dent appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003986/0_5.jpg,cardd_yolo__003986,dent,mild,0.8,The visible dent appears to be cosmetic with no signs of structural damage.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003859/1_6.jpg,cardd_yolo__003859,scratch,mild,0.9,The scratch appears to be cosmetic with no visible structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002680/1_0.jpg,cardd_yolo__002680,scratch,moderate,0.8,"The visible scratches indicate significant cosmetic damage, likely requiring repairs that fall within the moderate cost range.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003122/2_0.jpg,cardd_yolo__003122,glass_damage,severe,0.9,"The extensive shattering of the windshield indicates significant damage that likely affects structural integrity and visibility, necessitating costly repairs.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000878/0_5.jpg,cardd_yolo__000878,dent,moderate,0.8,"The dent appears significant enough to suggest visible damage, but the car is likely still driveable.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__minor_roof--38-_jpg.rf.12ed0bef814f8d3e28ed3df68311dddc/2_0.jpg,sindhu_v9__minor_roof--38-_jpg.rf.12ed0bef814f8d3e28ed3df68311dddc,glass_damage,severe,0.9,"The extensive damage to the rear window suggests potential structural or functional issues, indicating a high repair cost.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000255/2_0.jpg,cardd_yolo__000255,glass_damage,severe,0.9,The large hole in the glass indicates significant damage that likely affects structural integrity and requires costly repairs.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003765/2_0.jpg,cardd_yolo__003765,glass_damage,moderate,0.85,The windshield shows significant visible damage but the vehicle is likely still driveable.,gpt-4o-mini
